GenomeID	Genome_Mb
332869	4.08133
345829	4.08133
324572	4.08133
342302	4.08133
355664	4.08133
4478479	4.08133
3604010	4.08133
4432291	4.08133
3610038	4.08133
2993437	4.08133
2117426	4.08133
3940413	4.08133
4429312	4.08133
2429776	4.08133
4397457	4.08133
4378087	4.08133
2674565	4.08133
611463	4.08133
3003947	4.08133
314654	4.08133
4416450	4.08133
1012339	4.08133
677602	4.08133
856261	4.08133
748356	4.08133
920889	4.08133
920472	4.08133
768208	4.08133
349314	4.08133
1030540	4.08133
682741	4.08133
316225	4.08133
312019	4.08133
324348	4.08133
988314	4.08133
141264	4.08133
121352	4.08133
259035	4.08133
326718	4.08133
104391	4.08133
236202	4.08133
4320481	4.08133
4373653	4.08133
331992	4.08133
1146184	4.08133
826503	4.08133
814546	4.08133
821880	4.08133
169009	4.08133
160286	4.08133
161478	4.08133
3517971	4.08133
1639393	4.08133
1639398	4.08133
590417	4.08133
151259	4.08133
152421	4.08133
555617	4.08133
140071	4.08133
231862	4.08133
1125059	4.08133
4429362	4.08133
64657	4.08133
4337410	4.08133
722690	4.08133
980640	4.08133
707600	4.08133
539579	4.08133
810588	4.08133
267708	4.08133
4365152	4.08133
3762646	4.08133
4267655	4.08133
2874842	4.08133
4330437	4.08133
4483127	4.08133
3258590	4.08133
4358552	4.08133
3799794	4.08133
4358550	4.08133
3799793	4.08133
819673	4.08133
303781	4.08133
4439276	4.08133
304767	4.08133
509679	4.08133
323151	4.08133
1770894	4.08133
433643	4.08133
455744	4.08133
4077363	4.08133
2572354	4.08133
1793785	4.08133
4410774	4.08133
3536246	4.08133
4298188	4.08133
4335734	4.08133
4339154	4.08133
4384675	4.08133
4354688	4.08133
4194885	4.08133
3085147	4.08133
3896075	4.08133
690456	4.08133
1572278	4.08133
3475690	4.08133
2195977	4.08133
2135234	4.08133
1549257	4.08133
4385556	4.08133
1512087	4.08133
3845866	4.08133
341096	4.08133
2802206	4.08133
4477416	4.08133
345641	4.08133
2303925	4.08133
2309601	4.08133
4075222	4.08133
4448217	4.08133
4448216	4.08133
3727576	4.08133
561650	4.08133
4460141	4.08133
4421338	4.08133
2639473	4.08133
4334056	4.08133
286873	4.08133
872797	4.08133
945305	4.08133
1003987	4.08133
950245	4.08133
1101289	4.08133
168614	4.08133
313699	4.08133
350818	4.08133
308959	4.08133
3522841	4.08133
1101889	4.08133
931308	4.08133
304574	4.08133
338365	4.08133
311284	4.08133
315037	4.08133
310643	4.08133
341673	4.08133
321094	4.08133
342730	4.08133
318924	4.08133
328082	4.08133
318565	4.08133
318665	4.08133
1708702	4.08133
873953	4.08133
871511	4.08133
8389	4.08133
63478	4.08133
4329734	4.08133
1134885	4.08133
1127350	4.08133
4402841	4.08133
4402839	4.08133
4402835	4.08133
4373665	4.08133
1122842	4.08133
1135400	4.08133
1137847	4.08133
1145180	4.08133
1141186	4.08133
1145567	4.08133
1122286	4.08133
4402837	4.08133
4402836	4.08133
4373660	4.08133
4373663	4.08133
1133175	4.08133
1132591	4.08133
4319159	4.08133
4442252	4.08133
1130854	4.08133
1136168	4.08133
4429361	4.08133
4373659	4.08133
4373661	4.08133
4410985	4.08133
1141650	4.08133
4428752	4.08133
1128450	4.08133
237406	4.08133
1131852	4.08133
1147542	4.08133
811617	4.08133
3799795	4.08133
312078	4.08133
317445	4.08133
338685	4.08133
331307	4.08133
243275	4.08133
143092	4.08133
809567	4.08133
316938	4.08133
305938	4.08133
314245	4.08133
316581	4.08133
356169	4.08133
352349	4.08133
341188	4.08133
573449	4.08133
349527	4.08133
334885	4.08133
320294	4.08133
311175	4.08133
344961	4.08133
320180	4.08133
324718	4.08133
336376	4.08133
321948	4.08133
331883	4.08133
310008	4.08133
305939	4.08133
335357	4.08133
343549	4.08133
353972	4.08133
327515	4.08133
347550	4.08133
350006	4.08133
346986	4.08133
315924	4.08133
4345913	4.08133
4305197	4.08133
539944	4.08133
343248	4.08133
304927	4.08133
312162	4.08133
347158	4.08133
337587	4.08133
321222	4.08133
306707	4.08133
339242	4.08133
337152	4.08133
353542	4.08133
331213	4.08133
313592	4.08133
322483	4.08133
309774	4.08133
314647	4.08133
356332	4.08133
322170	4.08133
305358	4.08133
331568	4.08133
307948	4.08133
330466	4.08133
343146	4.08133
334072	4.08133
107590	4.08133
341536	4.08133
324486	4.08133
306787	4.08133
318925	4.08133
350976	4.08133
354699	4.08133
322882	4.08133
304587	4.08133
329230	4.08133
326275	4.08133
351700	4.08133
340183	4.08133
3142823	4.08133
351310	4.08133
440030	4.08133
4395549	4.08133
4384034	4.08133
4409005	4.08133
327449	4.08133
4382151	4.08133
4382152	4.08133
4382148	4.08133
2251841	4.08133
4078179	4.08133
2077522	4.08133
614960	4.08133
4325129	4.08133
2077523	4.08133
2366354	4.08133
4464132	4.08133
353354	4.08133
4200769	4.08133
4194874	4.08133
4378080	4.08133
4378085	4.08133
3964074	4.08133
1770889	4.08133
4472145	4.08133
4459783	4.08133
2700492	4.08133
3610034	4.08133
4417439	4.08133
4477716	4.08133
2381599	4.08133
3306861	4.08133
2514414	4.08133
327433	4.08133
2387409	4.08133
3367932	4.08133
2251846	4.08133
3727568	4.08133
4354687	4.08133
3456349	4.08133
2409049	4.08133
4409009	4.08133
4378507	4.08133
1712240	4.08133
2381604	4.08133
3375833	4.08133
3842231	4.08133
4394376	4.08133
4325458	4.08133
4455234	4.08133
3989054	4.08133
4181461	4.08133
4442781	4.08133
336901	4.08133
308153	4.08133
1116898	4.08133
327016	4.08133
353991	4.08133
312571	4.08133
308223	4.08133
347676	4.08133
306930	4.08133
334840	4.08133
4421337	4.08133
4363240	4.08133
4460144	4.08133
4392946	4.08133
1020888	4.08133
905790	4.08133
895630	4.08133
877946	4.08133
1013737	4.08133
990209	4.08133
966224	4.08133
964914	4.08133
967430	4.08133
943884	4.08133
918847	4.08133
996905	4.08133
1104353	4.08133
994055	4.08133
1066413	4.08133
1057335	4.08133
988948	4.08133
1016776	4.08133
927107	4.08133
987809	4.08133
947158	4.08133
1092029	4.08133
1003060	4.08133
889369	4.08133
1018458	4.08133
751326	4.08133
689823	4.08133
616745	4.08133
1043395	4.08133
961311	4.08133
968615	4.08133
1040374	4.08133
1104064	4.08133
993625	4.08133
975636	4.08133
885903	4.08133
1085825	4.08133
998868	4.08133
1049893	4.08133
1079730	4.08133
884403	4.08133
999502	4.08133
870769	4.08133
1079930	4.08133
929063	4.08133
1038023	4.08133
1035960	4.08133
1044766	4.08133
884661	4.08133
859862	4.08133
856811	4.08133
949897	4.08133
1053738	4.08133
886954	4.08133
950190	4.08133
948831	4.08133
990475	4.08133
1091998	4.08133
964348	4.08133
858689	4.08133
872363	4.08133
1005662	4.08133
952886	4.08133
1103096	4.08133
899943	4.08133
1018680	4.08133
1009683	4.08133
871533	4.08133
886841	4.08133
867589	4.08133
741987	4.08133
894120	4.08133
623103	4.08133
1051537	4.08133
622888	4.08133
868143	4.08133
751886	4.08133
998559	4.08133
666717	4.08133
1082491	4.08133
974425	4.08133
662872	4.08133
735149	4.08133
1052273	4.08133
802210	4.08133
1010600	4.08133
760534	4.08133
669141	4.08133
783905	4.08133
724391	4.08133
720854	4.08133
635854	4.08133
776734	4.08133
620409	4.08133
782457	4.08133
630075	4.08133
700978	4.08133
780305	4.08133
792108	4.08133
691271	4.08133
676344	4.08133
678379	4.08133
651659	4.08133
714077	4.08133
445299	4.08133
381906	4.08133
460048	4.08133
860609	4.08133
193420	4.08133
262231	4.08133
189990	4.08133
190264	4.08133
177891	4.08133
187715	4.08133
196279	4.08133
106882	4.08133
333459	4.08133
315252	4.08133
334844	4.08133
4320919	4.08133
335060	4.08133
343182	4.08133
343114	4.08133
352346	4.08133
302312	4.08133
331989	4.08133
340133	4.08133
166669	4.08133
3268551	4.08133
4385555	4.08133
1601060	4.08133
4402798	4.08133
4385557	4.08133
4444324	4.08133
4445234	4.08133
2018855	4.08133
351148	4.08133
168572	4.08133
322794	4.08133
4473163	4.08133
355915	4.08133
1857645	4.08133
1857646	4.08133
1857647	4.08133
1857648	4.08133
1857649	4.08133
624235	4.08133
3449243	4.08133
333041	4.08133
318363	4.08133
350827	4.08133
4350963	4.08133
330747	4.08133
334510	4.08133
338103	4.08133
316865	4.08133
4446157	4.08133
348129	4.08133
315380	4.08133
325908	4.08133
347317	4.08133
541596	4.08133
572141	4.08133
346225	4.08133
329719	4.08133
309446	4.08133
4400282	4.08133
4455510	4.08133
324929	4.08133
310000	4.08133
335275	4.08133
303424	4.08133
327973	4.08133
319689	4.08133
246558	4.08133
332614	4.08133
339909	4.08133
346417	4.08133
342884	4.08133
4393392	4.08133
3693092	4.08133
136723	4.08133
4410775	4.08133
2816286	4.08133
4393388	4.08133
4378079	4.08133
1925717	4.08133
4347785	4.08133
660439	4.08133
136696	4.08133
136694	4.08133
136693	4.08133
136692	4.08133
1960496	4.08133
4346370	4.08133
4418231	4.08133
1565323	4.08133
1512212	4.08133
2816282	4.08133
4396103	4.08133
1747151	4.08133
4476971	4.08133
2502465	4.08133
8396	4.08133
8394	4.08133
4471051	4.08133
4427237	4.08133
4259889	4.08133
3375839	4.08133
4200770	4.08133
2462492	4.08133
2477590	4.08133
4442245	4.08133
3896059	4.08133
4338860	4.08133
4310154	4.08133
4472144	4.08133
4351430	4.08133
4472142	4.08133
80373	4.08133
8397	4.08133
8395	4.08133
1712247	4.08133
3236900	4.08133
4194880	4.08133
3314172	4.08133
2062176	4.08133
2251845	4.08133
855182	4.08133
332689	4.08133
4368154	4.08133
4380888	4.08133
4473954	4.08133
4409008	4.08133
4358525	4.08133
3456350	4.08133
4326349	4.08133
4345650	4.08133
4328415	4.08133
310406	4.08133
282493	4.08133
808418	4.08133
817954	4.08133
860890	4.08133
1043480	4.08133
858338	4.08133
1066659	4.08133
889393	4.08133
977630	4.08133
1072901	4.08133
978262	4.08133
963020	4.08133
937970	4.08133
1104309	4.08133
994923	4.08133
862847	4.08133
901559	4.08133
878871	4.08133
933812	4.08133
922753	4.08133
947396	4.08133
875669	4.08133
1064354	4.08133
960761	4.08133
1012895	4.08133
1081183	4.08133
901358	4.08133
1016864	4.08133
1094145	4.08133
898242	4.08133
1001310	4.08133
914514	4.08133
904833	4.08133
994446	4.08133
984517	4.08133
1047012	4.08133
648352	4.08133
1083249	4.08133
906068	4.08133
695466	4.08133
646450	4.08133
947533	4.08133
798563	4.08133
1076305	4.08133
623810	4.08133
982065	4.08133
663268	4.08133
1030877	4.08133
695584	4.08133
937186	4.08133
751535	4.08133
1066474	4.08133
727085	4.08133
953477	4.08133
647275	4.08133
953663	4.08133
739274	4.08133
996289	4.08133
969753	4.08133
672990	4.08133
893380	4.08133
612711	4.08133
996986	4.08133
664315	4.08133
873160	4.08133
718298	4.08133
958246	4.08133
702366	4.08133
1016466	4.08133
659451	4.08133
972973	4.08133
610419	4.08133
1002705	4.08133
715300	4.08133
892167	4.08133
721542	4.08133
1091587	4.08133
728752	4.08133
933789	4.08133
793347	4.08133
1019359	4.08133
724960	4.08133
998935	4.08133
776193	4.08133
997430	4.08133
693438	4.08133
958691	4.08133
711634	4.08133
1079803	4.08133
633318	4.08133
904768	4.08133
708311	4.08133
904841	4.08133
673662	4.08133
973557	4.08133
613101	4.08133
921835	4.08133
768509	4.08133
936309	4.08133
765321	4.08133
1009065	4.08133
801275	4.08133
1050179	4.08133
714415	4.08133
796534	4.08133
782308	4.08133
790903	4.08133
694770	4.08133
643948	4.08133
767330	4.08133
688465	4.08133
653405	4.08133
711236	4.08133
703971	4.08133
662938	4.08133
761167	4.08133
733619	4.08133
635801	4.08133
724496	4.08133
409301	4.08133
433364	4.08133
424708	4.08133
407953	4.08133
423128	4.08133
385646	4.08133
450597	4.08133
501895	4.08133
936474	4.08133
608579	4.08133
887275	4.08133
733217	4.08133
856196	4.08133
644301	4.08133
901645	4.08133
628472	4.08133
409865	4.08133
619778	4.08133
1095427	4.08133
687555	4.08133
345851	4.08133
2366462	4.08133
1123674	4.08133
1144210	4.08133
1129702	4.08133
1127057	4.08133
1129482	4.08133
1127468	4.08133
1139465	4.08133
1131586	4.08133
1136133	4.08133
1127910	4.08133
1132718	4.08133
1132324	4.08133
1127741	4.08133
1128596	4.08133
4347908	4.08133
4472329	4.08133
4417595	4.08133
4478530	4.08133
4386315	4.08133
4362510	4.08133
4362509	4.08133
4386314	4.08133
4328678	4.08133
4478531	4.08133
4389223	4.08133
4400030	4.08133
4330086	4.08133
4330082	4.08133
340782	4.08133
305208	4.08133
342953	4.08133
315702	4.08133
316010	4.08133
347505	4.08133
355251	4.08133
338618	4.08133
329425	4.08133
324313	4.08133
780083	4.08133
3392028	4.08133
821905	4.08133
838407	4.08133
731547	4.08133
4215621	4.08133
1105700	4.08133
1097107	4.08133
852411	4.08133
705380	4.08133
1049242	4.08133
351179	4.08133
352164	4.08133
343089	4.08133
864425	4.08133
2379926	4.08133
4235446	4.08133
4417442	4.08133
344304	4.08133
311939	4.08133
308526	4.08133
8386	4.08133
941121	4.08133
4375750	4.08133
242603	4.08133
323279	4.08133
308416	4.08133
2077519	4.08133
326209	4.08133
329264	4.08133
173204	4.08133
1512104	4.08133
535160	4.08133
4385517	4.08133
1104436	4.08133
4453618	4.08133
8393	4.08133
1896187	4.08133
140419	4.08133
2325771	4.08133
4021335	4.08133
78104	4.08133
4449453	4.08133
161833	4.08133
665921	4.08133
115340	4.08133
171009	4.08133
532590	4.08133
4407522	4.08133
160400	4.08133
8383	4.08133
238133	4.08133
8391	4.08133
142535	4.08133
28144	4.08133
1145590	4.08133
834982	4.08133
2750871	4.08133
1136271	4.08133
253188	4.08133
129986	4.08133
4386157	4.08133
8384	4.08133
156815	4.08133
157937	4.08133
70386	4.08133
73095	4.08133
139089	4.08133
160897	4.08133
160277	4.08133
159984	4.08133
261503	4.08133
331016	4.08133
323043	4.08133
161214	4.08133
2304406	4.08133
1639400	4.08133
1639397	4.08133
4452893	4.08133
43048	4.08133
17643	4.08133
172890	4.08133
8390	4.08133
1131178	4.08133
1122457	4.08133
1133826	4.08133
1124045	4.08133
260183	4.08133
168944	4.08133
254737	4.08133
1130463	4.08133
4373662	4.08133
4442253	4.08133
1141688	4.08133
4402840	4.08133
4442250	4.08133
4442254	4.08133
1133407	4.08133
4373664	4.08133
142504	4.08133
4337412	4.08133
4337413	4.08133
4081872	4.08133
4337414	4.08133
3459974	4.08133
3459975	4.08133
3459983	4.08133
3459981	4.08133
3255662	4.08133
2446178	4.08133
4482248	4.08133
62904	4.08133
144472	4.08133
142001	4.08133
143899	4.08133
144041	4.08133
4418493	4.08133
811088	4.08133
236850	4.08133
142649	4.08133
1115555	4.08133
824468	4.08133
820968	4.08133
725231	4.08133
774234	4.08133
170016	4.08133
168896	4.08133
161754	4.08133
168346	4.08133
150874	4.08133
1111887	4.08133
162138	4.08133
163195	4.08133
141358	4.08133
141025	4.08133
4400402	4.08133
3888580	4.08133
3888576	4.08133
3888573	4.08133
2874841	4.08133
2251854	4.08133
2935781	4.08133
248623	4.08133
143218	4.08133
142813	4.08133
143972	4.08133
144489	4.08133
144457	4.08133
142663	4.08133
144898	4.08133
144903	4.08133
142370	4.08133
4430256	4.08133
144831	4.08133
4316326	4.08133
256541	4.08133
126179	4.08133
115812	4.08133
4301822	4.08133
4462534	4.08133
4313829	4.08133
4313825	4.08133
4473164	4.08133
124092	4.08133
106100	4.08133
384561	4.08133
4076439	4.08133
4298187	4.08133
4412944	4.08133
4324677	4.08133
800900	4.08133
136697	4.08133
136695	4.08133
681408	4.08133
806925	4.08133
4477419	4.08133
4311806	4.08133
4446155	4.08133
571823	4.08133
268774	4.08133
282496	4.08133
550360	4.08133
644254	4.08133
3174656	4.08133
3601949	4.08133
531100	4.08133
4351740	4.08133
815863	4.08133
4335400	4.08133
1857650	4.08133
3230648	4.08133
1825752	4.08133
4391644	4.08133
4423906	4.08133
4304042	4.08133
886974	4.08133
831276	4.08133
860505	4.08133
922015	4.08133
899830	4.08133
960313	4.08133
949175	4.08133
995352	4.08133
1008304	4.08133
1099870	4.08133
620612	4.08133
1029563	4.08133
1026984	4.08133
1008163	4.08133
859626	4.08133
984404	4.08133
1022810	4.08133
924163	4.08133
991353	4.08133
1102450	4.08133
1016558	4.08133
1084057	4.08133
873029	4.08133
943112	4.08133
975936	4.08133
915888	4.08133
1008196	4.08133
994732	4.08133
1023616	4.08133
1056543	4.08133
863294	4.08133
962093	4.08133
1003354	4.08133
866765	4.08133
940485	4.08133
915290	4.08133
855557	4.08133
996460	4.08133
915164	4.08133
983724	4.08133
986943	4.08133
1048404	4.08133
1005267	4.08133
856299	4.08133
893430	4.08133
912525	4.08133
1034505	4.08133
916968	4.08133
1092179	4.08133
881057	4.08133
861447	4.08133
1045287	4.08133
917910	4.08133
864888	4.08133
908675	4.08133
1019546	4.08133
1102809	4.08133
903776	4.08133
418642	4.08133
1097407	4.08133
892418	4.08133
890293	4.08133
1014400	4.08133
1049016	4.08133
768080	4.08133
709491	4.08133
707536	4.08133
650140	4.08133
862227	4.08133
912835	4.08133
877992	4.08133
881277	4.08133
1102404	4.08133
1075432	4.08133
999891	4.08133
925274	4.08133
1063378	4.08133
1005279	4.08133
916592	4.08133
1029381	4.08133
898054	4.08133
998717	4.08133
1000817	4.08133
922174	4.08133
869228	4.08133
974187	4.08133
864022	4.08133
937224	4.08133
1023366	4.08133
742559	4.08133
1093247	4.08133
1055429	4.08133
678444	4.08133
795426	4.08133
943224	4.08133
660229	4.08133
1023253	4.08133
636667	4.08133
996484	4.08133
680622	4.08133
894637	4.08133
673248	4.08133
954232	4.08133
619109	4.08133
932497	4.08133
700295	4.08133
1079860	4.08133
889170	4.08133
778858	4.08133
961475	4.08133
629173	4.08133
901758	4.08133
704718	4.08133
1060658	4.08133
670464	4.08133
1077230	4.08133
757512	4.08133
924924	4.08133
753665	4.08133
925393	4.08133
695604	4.08133
1024953	4.08133
714709	4.08133
1060509	4.08133
643864	4.08133
903174	4.08133
700530	4.08133
1068959	4.08133
773711	4.08133
1074435	4.08133
697042	4.08133
946728	4.08133
796484	4.08133
1026418	4.08133
697797	4.08133
926104	4.08133
640888	4.08133
1051076	4.08133
660366	4.08133
975111	4.08133
747546	4.08133
861186	4.08133
650596	4.08133
1017689	4.08133
615725	4.08133
906989	4.08133
736324	4.08133
919191	4.08133
631159	4.08133
969477	4.08133
803490	4.08133
1050626	4.08133
748467	4.08133
1066254	4.08133
772441	4.08133
1102349	4.08133
694588	4.08133
1065634	4.08133
748791	4.08133
854254	4.08133
724489	4.08133
1079030	4.08133
621868	4.08133
1003678	4.08133
710204	4.08133
918776	4.08133
699649	4.08133
1050511	4.08133
610736	4.08133
939296	4.08133
654080	4.08133
942379	4.08133
684446	4.08133
1028869	4.08133
672913	4.08133
890123	4.08133
764745	4.08133
918397	4.08133
677524	4.08133
1012088	4.08133
629850	4.08133
673999	4.08133
726836	4.08133
778688	4.08133
632887	4.08133
671379	4.08133
657960	4.08133
783490	4.08133
739507	4.08133
773313	4.08133
645185	4.08133
787782	4.08133
715121	4.08133
639124	4.08133
781653	4.08133
771035	4.08133
748032	4.08133
705846	4.08133
667746	4.08133
383104	4.08133
382299	4.08133
406357	4.08133
376767	4.08133
444577	4.08133
454411	4.08133
452753	4.08133
454249	4.08133
394373	4.08133
454564	4.08133
434561	4.08133
500468	4.08133
1078130	4.08133
1014002	4.08133
994248	4.08133
917669	4.08133
1061724	4.08133
758039	4.08133
884415	4.08133
717615	4.08133
1032757	4.08133
736103	4.08133
800705	4.08133
674202	4.08133
398805	4.08133
788319	4.08133
787963	4.08133
957480	4.08133
1030485	4.08133
951849	4.08133
382358	4.08133
537750	4.08133
1014766	4.08133
4484811	4.08133
3698582	4.08133
351834	4.08133
4078178	4.08133
310776	4.08133
1825764	4.08133
4442777	4.08133
343049	4.08133
333456	4.08133
353877	4.08133
311436	4.08133
320549	4.08133
313292	4.08133
334665	4.08133
317474	4.08133
321851	4.08133
319173	4.08133
341663	4.08133
331052	4.08133
354524	4.08133
309291	4.08133
327628	4.08133
341751	4.08133
4412271	4.08133
326061	4.08133
351641	4.08133
2076692	4.08133
1052412	4.08133
1091061	4.08133
1040348	4.08133
799833	4.08133
611776	4.08133
724032	4.08133
257979	4.08133
1911155	4.08133
1142472	4.08133
1141355	4.08133
1130999	4.08133
1123512	4.08133
4402838	4.08133
4482249	4.08133
4378370	4.08133
4421943	4.08133
4369139	4.08133
4294650	4.08133
4294648	4.08133
4391572	4.08133
167198	4.08133
164220	4.08133
164270	4.08133
169433	4.08133
171877	4.08133
163522	4.08133
4397078	4.08133
4444433	4.08133
4397480	4.08133
4405603	4.08133
4332164	4.08133
4405234	4.08133
4358555	4.08133
4397478	4.08133
4388252	4.08133
4432695	4.08133
2307974	4.08133
241900	4.08133
241079	4.08133
305704	4.08133
168243	4.08133
115418	4.08133
4345917	4.08133
3919889	4.08133
3329500	4.08133
4472736	4.08133
279864	4.08133
566808	4.08133
804800	4.08133
4417732	4.08133
728048	4.08133
4351737	4.08133
538694	4.08133
858076	4.08133
979462	4.08133
949264	4.08133
983365	4.08133
951067	4.08133
1010281	4.08133
761034	4.08133
887911	4.08133
1052594	4.08133
885531	4.08133
976150	4.08133
1099957	4.08133
996611	4.08133
947993	4.08133
1101878	4.08133
879122	4.08133
639766	4.08133
606358	4.08133
732267	4.08133
648743	4.08133
754655	4.08133
732696	4.08133
769333	4.08133
686224	4.08133
611672	4.08133
654908	4.08133
630479	4.08133
711278	4.08133
658675	4.08133
766795	4.08133
617442	4.08133
724490	4.08133
688579	4.08133
637357	4.08133
687564	4.08133
604901	4.08133
615043	4.08133
615846	4.08133
731606	4.08133
761340	4.08133
775860	4.08133
630202	4.08133
776135	4.08133
752718	4.08133
801146	4.08133
700861	4.08133
756650	4.08133
707560	4.08133
625718	4.08133
720649	4.08133
618307	4.08133
672292	4.08133
674227	4.08133
738974	4.08133
733514	4.08133
678134	4.08133
783927	4.08133
707985	4.08133
746914	4.08133
632561	4.08133
731722	4.08133
629485	4.08133
798365	4.08133
771509	4.08133
798119	4.08133
700082	4.08133
760042	4.08133
625741	4.08133
774925	4.08133
660531	4.08133
684273	4.08133
702282	4.08133
662762	4.08133
739541	4.08133
626008	4.08133
793256	4.08133
803380	4.08133
687483	4.08133
610922	4.08133
673246	4.08133
718614	4.08133
741399	4.08133
609541	4.08133
626810	4.08133
615350	4.08133
682054	4.08133
705661	4.08133
799437	4.08133
770138	4.08133
654207	4.08133
621580	4.08133
611543	4.08133
657554	4.08133
720678	4.08133
1064282	4.08133
